,Unnamed: 0,latitude,longitude,geoname_id,location_type_name,location_type_code,location_details
3418,3418,-8.83682,13.23432,2240449,capital of a political entity,PPLC,Luanda
3419,3419,-8.52432,13.68622,2240004,populated place,PPL,"Quifangondo, Mabubas"
3420,3420,-8.76514,13.4331,2238439,populated place,PPL,"Quifangondo, Mabubas"
3421,3421,-8.5,13.83333,2241484,second-order administrative division,ADM2,"Quifangondo, Mabubas"
3422,3422,-8.75683,13.50082,2243171,second-order administrative division,ADM2,"Quifangondo, Mabubas"
3423,3423,-8.91667,13.33924,2240444,first-order administrative division,ADM1,"Cambambe, Luanda"
3424,3424,-9.14664,13.8414,2240756,second-order administrative division,ADM2,"Cambambe, Luanda"
3425,3425,-9.56329,14.34492,2242801,second-order administrative division,ADM2,"Cambambe, Luanda"
3426,3426,-11.18719,13.85894,11609400,college,SCHC,Sumbe
3427,3427,-9.48333,16.85,2243159,populated place,PPL,Caculama
3428,3428,-12.57239,13.40318,11593073,hospital,HSP,Benguela
3429,3429,-7.68621,109.09001,11610322,power station,PS,Central Java
3433,3433,-7.10719,15.44056,2236566,first-order administrative division,ADM1,"Catete City, Caxito City, Uige"
3434,3434,-9.1,13.68333,2242142,populated place,PPL,"Catete City, Caxito City, Uige"
3435,3435,-8.57848,13.66425,2242001,seat of a first-order administrative division,PPLA,"Catete City, Caxito City, Uige"
3436,3436,-9.48333,16.85,2243159,populated place,PPL,Caculama
3437,3437,-12.85399,13.92825,3351660,first-order administrative division,ADM1,"Huila, Benguela"
3438,3438,-14.69531,15.00014,3348303,first-order administrative division,ADM1,"Huila, Benguela"
3439,3439,-12.5,15.66667,3348310,first-order administrative division,ADM1,"Huila, Benguela"
3440,3440,0.31628,32.58219,232422,capital of a political entity,PPLC,Kampala
3441,3441,9.53795,-13.67729,2422465,capital of a political entity,PPLC,"Guinea, Senegal"
3442,3442,14.6937,-17.44406,2253354,capital of a political entity,PPLC,"Guinea, Senegal"
3447,3447,-9.67548,16.82553,2239858,first-order administrative division,ADM1,"Cangandala, Carreira de Tiros, Caculama"
3448,3448,-9.95948,16.66361,3350771,second-order administrative division,ADM2,"Cangandala, Carreira de Tiros, Caculama"
3449,3449,-9.46924,16.90198,2239335,second-order administrative division,ADM2,"Cangandala, Carreira de Tiros, Caculama"
3450,3450,-15.19611,12.15222,3347019,seat of a first-order administrative division,PPLA,Namibe
3451,3451,-14.91992,13.47825,11593777,hospital,HSP,Lubango in Huila Province
3452,3452,-12.77784,15.74536,11593063,hospital,HSP,Huambo
3453,3453,-12.5,15.66667,3348310,first-order administrative division,ADM1,Bairro de Sao Pedro
3454,3454,-9.29327,14.24703,11593072,populated place,PPL,"Cazengo, Sumbe"
3455,3455,-11.20605,13.84371,3346015,seat of a first-order administrative division,PPLA,"Cazengo, Sumbe"
3456,3456,-8.90127,13.18093,11592391,populated place,PPL,"Cazenga, Luanda-Sul"
3457,3457,-8.82488,13.31318,2591949,populated place,PPL,"Cazenga, Luanda-Sul"
3458,3458,-8.91667,13.33924,2240444,first-order administrative division,ADM1,Luanda
3459,3459,-12.5,15.66667,3348310,first-order administrative division,ADM1,Huambo
3460,3460,-9.1,13.68333,2242142,populated place,PPL,"Caxito, Catete, Uige"
3461,3461,-7.60874,15.06131,2236568,seat of a first-order administrative division,PPLA,"Caxito, Catete, Uige"
3462,3462,-8.57848,13.66425,2242001,seat of a first-order administrative division,PPLA,"Caxito, Catete, Uige"
3463,3463,-8.82955,13.2403,11593270,building(s),BLDG,Camama
3464,3464,-8.76514,13.4331,2238439,populated place,PPL,"Guifangondo, Caxito, Uige, Negage"
3465,3465,-7.75938,15.2722,2239069,populated place,PPL,"Guifangondo, Caxito, Uige, Negage"
3466,3466,-8.57848,13.66425,2242001,seat of a first-order administrative division,PPLA,"Guifangondo, Caxito, Uige, Negage"
3467,3467,-7.60874,15.06131,2236568,seat of a first-order administrative division,PPLA,"Guifangondo, Caxito, Uige, Negage"
3470,3470,-4.93423,12.40532,2243266,first-order administrative division,ADM1,Cabinda
3471,3471,-8.83682,13.23432,2240449,capital of a political entity,PPLC,"Luanda, Benguela, Humabo, Uige, Malange"
3472,3472,-7.60874,15.06131,2236568,seat of a first-order administrative division,PPLA,"Luanda, Benguela, Humabo, Uige, Malange"
3473,3473,-12.77611,15.73917,3348313,seat of a first-order administrative division,PPLA,"Luanda, Benguela, Humabo, Uige, Malange"
3474,3474,-12.57626,13.40547,3351663,seat of a first-order administrative division,PPLA,"Luanda, Benguela, Humabo, Uige, Malange"
3475,3475,-9.54015,16.34096,2239862,seat of a first-order administrative division,PPLA,"Luanda, Benguela, Humabo, Uige, Malange"
3476,3476,-8.97504,13.82743,2243598,first-order administrative division,ADM1,"Luanda, Bengo, Benguela, Namibe, Cabinda"
3477,3477,-15.33207,12.66002,3347016,first-order administrative division,ADM1,"Luanda, Bengo, Benguela, Namibe, Cabinda"
3478,3478,-12.43002,13.54677,3350246,populated place,PPL,"Luanda, Bengo, Benguela, Namibe, Cabinda"
3479,3479,-6.27101,14.29548,7839143,populated place,PPL,"Luanda, Bengo, Benguela, Namibe, Cabinda"
3480,3480,-8.90552,13.22213,11592397,populated place,PPL,"Luanda, Bengo, Benguela, Namibe, Cabinda"
3481,3481,-9.01212,13.38437,11592398,populated place,PPL,"Luanda, Bengo, Benguela, Namibe, Cabinda"
3482,3482,-15.19611,12.15222,3347019,seat of a first-order administrative division,PPLA,"Luanda, Bengo, Benguela, Namibe, Cabinda"
3483,3483,-5.45348,12.3731,2243267,second-order administrative division,ADM2,"Luanda, Bengo, Benguela, Namibe, Cabinda"
3484,3484,-12.85399,13.92825,3351660,first-order administrative division,ADM1,"Luana-Sul, Luanda-Norte, Uige, Moxico"
3485,3485,-8.91136,14.8887,2241660,first-order administrative division,ADM1,"Luana-Sul, Luanda-Norte, Uige, Moxico"
3486,3486,-14.69531,15.00014,3348303,first-order administrative division,ADM1,"Luana-Sul, Luanda-Norte, Uige, Moxico"
3487,3487,-9.67548,16.82553,2239858,first-order administrative division,ADM1,"Luana-Sul, Luanda-Norte, Uige, Moxico"
3488,3488,-10.82696,15.03197,3349234,first-order administrative division,ADM1,"Luana-Sul, Luanda-Norte, Uige, Moxico"
3489,3489,-12.5,15.66667,3348310,first-order administrative division,ADM1,"Luana-Sul, Luanda-Norte, Uige, Moxico"
3490,3490,-12.34989,17.3031,3351640,first-order administrative division,ADM1,"Luana-Sul, Luanda-Norte, Uige, Moxico"
3491,3491,-8.90552,13.22213,11592397,populated place,PPL,"Luana-Sul, Luanda-Norte, Uige, Moxico"
3492,3492,-11.44707,13.93584,3346014,second-order administrative division,ADM2,"Luana-Sul, Luanda-Norte, Uige, Moxico"
3493,3493,-8.9987,13.3976,2236499,second-order administrative division,ADM2,"Luana-Sul, Luanda-Norte, Uige, Moxico"
3494,3494,-8.75683,13.50082,2243171,second-order administrative division,ADM2,"Luana-Sul, Luanda-Norte, Uige, Moxico"
3495,3495,-12.13478,13.85612,3347937,second-order administrative division,ADM2,"Luana-Sul, Luanda-Norte, Uige, Moxico"
3496,3496,-8.82139,13.29111,10401828,second-order administrative division,ADM2,"Luana-Sul, Luanda-Norte, Uige, Moxico"
3497,3497,-8.79545,13.2716,10629820,third-order administrative division,ADM3,"Luana-Sul, Luanda-Norte, Uige, Moxico"
3504,3504,-11.35669,15.11719,3345497,populated place,PPL,"Caxito, Gandgelas, Luena, Waco-Kungo"
3505,3505,-8.57848,13.66425,2242001,seat of a first-order administrative division,PPLA,"Caxito, Gandgelas, Luena, Waco-Kungo"
3506,3506,-11.78333,19.91667,3347719,seat of a first-order administrative division,PPLA,"Caxito, Gandgelas, Luena, Waco-Kungo"
3507,3507,-15.23657,13.88468,3349996,second-order administrative division,ADM2,"Caxito, Gandgelas, Luena, Waco-Kungo"
3508,3508,8.55,39.26667,330186,populated place,PPL,"NazrÑ_t, Oromo"
3525,3525,15.55177,32.53241,379252,capital of a political entity,PPLC,Khartoum
3526,3526,-4.26613,15.28318,2260535,capital of a political entity,PPLC,Brazzaville
3528,3528,-8.91136,14.8887,2241660,first-order administrative division,ADM1,"Bengo, Bie, Kwanze-Norte, Kwanza-Sul, Luanda, Malange, Moxico"
3529,3529,-8.97504,13.82743,2243598,first-order administrative division,ADM1,"Bengo, Bie, Kwanze-Norte, Kwanza-Sul, Luanda, Malange, Moxico"
3530,3530,-10.82696,15.03197,3349234,first-order administrative division,ADM1,"Bengo, Bie, Kwanze-Norte, Kwanza-Sul, Luanda, Malange, Moxico"
3531,3531,-12.34989,17.3031,3351640,first-order administrative division,ADM1,"Bengo, Bie, Kwanze-Norte, Kwanza-Sul, Luanda, Malange, Moxico"
3532,3532,-12.84869,20.93266,875996,first-order administrative division,ADM1,"Bengo, Bie, Kwanze-Norte, Kwanza-Sul, Luanda, Malange, Moxico"
3533,3533,-9.67548,16.82553,2239858,first-order administrative division,ADM1,"Bengo, Bie, Kwanze-Norte, Kwanza-Sul, Luanda, Malange, Moxico"
3534,3534,-8.91667,13.33924,2240444,first-order administrative division,ADM1,"Bengo, Bie, Kwanze-Norte, Kwanza-Sul, Luanda, Malange, Moxico"
3535,3535,-10.82696,15.03197,3349234,first-order administrative division,ADM1,"Benguela, Kwanza Norte, Cunene, Huambo, Uige, Zaire"
3536,3536,-12.85399,13.92825,3351660,first-order administrative division,ADM1,"Benguela, Kwanza Norte, Cunene, Huambo, Uige, Zaire"
3537,3537,-6.58717,13.51966,2236355,first-order administrative division,ADM1,"Benguela, Kwanza Norte, Cunene, Huambo, Uige, Zaire"
3538,3538,-8.91136,14.8887,2241660,first-order administrative division,ADM1,"Benguela, Kwanza Norte, Cunene, Huambo, Uige, Zaire"
3539,3539,-12.5,15.66667,3348310,first-order administrative division,ADM1,"Benguela, Kwanza Norte, Cunene, Huambo, Uige, Zaire"
3540,3540,-16.51009,15.43526,3349096,first-order administrative division,ADM1,"Benguela, Kwanza Norte, Cunene, Huambo, Uige, Zaire"
3541,3541,-7.10719,15.44056,2236566,first-order administrative division,ADM1,"Benguela, Kwanza Norte, Cunene, Huambo, Uige, Zaire"
3542,3542,-12.34989,17.3031,3351640,first-order administrative division,ADM1,"Huambo, Bie, Huila, Luanda"
3543,3543,-12.5,15.66667,3348310,first-order administrative division,ADM1,"Huambo, Bie, Huila, Luanda"
3544,3544,-8.91667,13.33924,2240444,first-order administrative division,ADM1,"Huambo, Bie, Huila, Luanda"
3545,3545,-14.69531,15.00014,3348303,first-order administrative division,ADM1,"Huambo, Bie, Huila, Luanda"
3546,3546,-8.83682,13.23432,2240449,capital of a political entity,PPLC,Luanda
3547,3547,1.75138,98.73026,11593824,power station,PS,"Labuhan Angin Village, Tapian Nauli District, Central Tapanuli Regency, North Sumatra Province"
3548,3548,-9.67548,16.82553,2239858,first-order administrative division,ADM1,Malange
3549,3549,-8.63543,19.64852,145702,first-order administrative division,ADM1,"Luanda-Sul, Luanda-Norte, Dundo, Saurimo"
3550,3550,-7.36643,20.81557,145757,populated place,PPL,"Luanda-Sul, Luanda-Norte, Dundo, Saurimo"
3551,3551,-8.90127,13.18093,11592391,populated place,PPL,"Luanda-Sul, Luanda-Norte, Dundo, Saurimo"
3552,3552,-9.66078,20.39155,145531,seat of a first-order administrative division,PPLA,"Luanda-Sul, Luanda-Norte, Dundo, Saurimo"
3553,3553,-10.25918,20.62489,145701,first-order administrative division,ADM1,"Luanda-Sul, Luanda-Norte, Dundo, Saurimo"
3554,3554,-8.63543,19.64852,145702,first-order administrative division,ADM1,"Luanda-Sul, Luanda-Norte, Dundo, Saurimo"
3555,3555,-7.36643,20.81557,145757,populated place,PPL,"Luanda-Sul, Luanda-Norte, Dundo, Saurimo"
3556,3556,-9.66078,20.39155,145531,seat of a first-order administrative division,PPLA,"Luanda-Sul, Luanda-Norte, Dundo, Saurimo"
3557,3557,12.13234,15.07705,11593278,hospital,HSP,N'Djamena
3561,3561,-17.89,31.1475,1085510,section of populated place,PPLX,Epworth
3562,3562,-8.83682,13.23432,2240449,capital of a political entity,PPLC,Luanda
3563,3563,15.33805,38.93184,343300,capital of a political entity,PPLC,Asmara
3564,3564,15.33487,38.92407,11593530,hospital,HSP,Asmara
3565,3565,15.31214,38.93993,11593644,hospital,HSP,Asmara
3571,3571,-3.54016,135.55511,7910937,second-order administrative division,ADM2,"Nabire, Papua"
3572,3572,-3.54016,135.55511,7910937,second-order administrative division,ADM2,"Nabire, Papua"
3573,3573,5.2851,100.29004,1735103,populated place,PPL,Penang
3574,3574,5.25822,100.42876,1780777,populated place,PPL,Penang
3575,3575,5.24913,100.37601,11610574,bridge,BDG,Penang
3582,3582,-8.3,124.56667,1651608,second-order administrative division,ADM2,"Alor, East Nusa Tenggara"
3583,3583,0.05804,109.20333,11593795,power station,PS," Jungkat Village, Siantan District, Pontianak Regency, West Kalimantan Province"
3584,3584,4.21169,73.54008,6930996,populated place,PPL,Hulhumale
3585,3585,4.1783,73.51428,11594245,administrative facility,ADMF,Male
3586,3586,4.17729,73.51017,11594299,museum,MUS,"Sultan Park, Male"
3590,3590,9.53795,-13.67729,2422465,capital of a political entity,PPLC,Conakry
3591,3591,11.31839,-12.28517,11592564,hospital,HSP,Conakry
3596,3596,6.19138,1.23644,11555798,hospital,HSP,"Lome, Kara"
3597,3597,9.5566,1.18292,11570376,hospital,HSP,"Lome, Kara"
3598,3598,5.54167,95.33333,1215502,seat of a first-order administrative division,PPLA,Banda Aceh
3599,3599,-0.6413,73.158,10177637,islands,ISLS,Addu
3608,3608,-5.33333,39.75,150732,first-order administrative division,ADM1,"Zanzibar, Pemba, Unguja"
3609,3609,-6.16667,39.33333,148726,island,ISL,"Zanzibar, Pemba, Unguja"
3610,3610,-1.83333,34.41667,154775,first-order administrative division,ADM1,"Dar es Salaam, Dodoma, Tabora, Mara Region"
3611,3611,-6.17221,35.73947,160196,capital of a political entity,PPLC,"Dar es Salaam, Dodoma, Tabora, Mara Region"
3612,3612,-6.82349,39.26951,160263,seat of a first-order administrative division,PPLA,"Dar es Salaam, Dodoma, Tabora, Mara Region"
3613,3613,-5.01622,32.82663,149658,seat of a first-order administrative division,PPLA,"Dar es Salaam, Dodoma, Tabora, Mara Region"
3614,3614,4.0,97.0,1215638,first-order administrative division,ADM1,"Medan, Aceh"
3619,3619,14.92033,-23.50768,11592248,hospital,HSP,Praia
3622,3622,14.92033,-23.50768,11592248,hospital,HSP,Praia
3625,3625,28.47849,65.64355,1183606,first-order administrative division,ADM1,Sind and Baluchistan
3626,3626,26.13333,68.76667,1164807,first-order administrative division,ADM1,Sind and Baluchistan
3627,3627,3.20972,101.75778,11593967,zoo,ZOO,Putrajaya
3630,3630,11.60829,43.15349,10121338,hospital,HSP,Peletier General Hospital
3645,3645,34.008,71.57849,1168197,seat of a first-order administrative division,PPLA,Peshawar
3646,3646,32.38742,71.46852,11594105,power station,PS,Chashma
3647,3647,4.0,97.0,1215638,first-order administrative division,ADM1,Aceh
3648,3648,5.54167,95.33333,1215502,seat of a first-order administrative division,PPLA,Banda Aceh
3650,3650,30.19346,71.01208,1171554,populated place,PPL,"Port Qasim, Karachi and Mahmud Kot, Multan"
3651,3651,29.04996,70.80563,1179252,populated place,PPL,"Port Qasim, Karachi and Mahmud Kot, Multan"
3652,3652,27.95558,68.63823,1165108,seat of a second-order administrative division,PPLA2,"Port Qasim, Karachi and Mahmud Kot, Multan"
3653,3653,24.78206,67.33624,1169946,port,PRT,"Port Qasim, Karachi and Mahmud Kot, Multan"
3654,3654,26.43721,67.71892,1365016,area,AREA,"Port Qasim, Karachi and Mahmud Kot, Multan"
3655,3655,25.11407,62.33358,11065679,port,PRT,Gwadar
3658,3658,21.33333,106.43333,1905419,first-order administrative division,ADM1,Bac Giang province
3659,3659,11.86357,-15.59767,2374775,capital of a political entity,PPLC,Bissau
3683,3683,11.08333,108.08333,1581882,first-order administrative division,ADM1,Binh Thuan province
3706,3706,21.63434,105.61529,1905501,second-order administrative division,ADM2,Thai Nguyen
3708,3708,33.98917,71.42252,11594524,industrial area,INDS,"Hayatabad, Peshawar"
3715,3715,18.33333,105.75,1580700,first-order administrative division,ADM1,Ninh Binh- Ha Tinh provinces
3716,3716,20.23333,105.9,1559970,first-order administrative division,ADM1,Ninh Binh- Ha Tinh provinces
3720,3720,26.2337,64.66159,1343101,populated place,PPL,Duddar
3723,3723,33.69727,73.08517,11594231,community center,CTRCM,"Shakarparian, Islamabad"
3725,3725,-1.73828,29.99794,7688807,second-order administrative division,ADM2,Inyange Girls School
3726,3726,-8.5553,125.5631,11593805,palace,PAL,Dili
3729,3729,4.97272,114.89387,11593819,university,UNIV,Bandar Seri Begawan
3730,3730,34.55443,73.34791,1183692,populated place,PPL,Kashmir
3731,3731,34.55443,73.34791,1183692,populated place,PPL,Balatok
3732,3732,24.8608,67.0104,1174872,seat of a first-order administrative division,PPLA,Karachi
3736,3736,34.55443,73.34791,1183692,populated place,PPL,Balakot
3739,3739,34.55443,73.34791,1183692,populated place,PPL,Kashmir and NWFP
3744,3744,23.794,90.4035,10402608,university,UNIV,North South University
3745,3745,25.10955,62.34175,11594600,pier,PIER,Gwadar
3748,3748,25.38694,63.73972,1166751,populated place,PPL,Gwadar
3749,3749,25.26302,63.46921,1168312,populated place,PPL,Gwadar
3750,3750,25.68842,66.49072,1172018,populated place,PPL,Gwadar
